85
85
84
89
86
85
87
88
84
88
90
89
89
90
89
91
93
89
88
88
91
89
91
90
90
84
84
92
91
93
93
92
89
89
90
94
95
93
1
1
1
1
1
1
1
94
1
98
98
99
1
1
1
1
102
101
103
102
106
103
108
104
101
107
107
112
108
108
106
108
104
107
109
106
105
104
106
106
108
105
106
112
113
108
114
103
102
106
114
111
110
109
109
108
108
117
113
115
121
123
127
126
121
128
122
126
138
128
141
137
145
139
143
147
143
137
139
139
138
140
143
142
136
138
140
141
142
146
144
146
1
151
1
1
151
155
150
154
155
159
147
161
152
157
155
155
153
158
161
162
154
169
153
169
162
164
163
172
166
167
167
160
167
168
186
175
176
176
178
179
176
182
186
188
190
190
185
190
189
188
189
186
188
193
192
193
183
198
197
189
193
184
199
211
208
197
200
220
220
225
210
211
211
218
204
219
223
223
218
219
201
225
216
222
219
225
228
234
234
228
239
235
238
231
241
240
246
245
241
234
241
242
245
258
246
248
263
256
253
268
266
258
268
261
281
289
277
259
281
282
281
282
288
295
300
276
285
283
304
286
298
292
304
315
317
313
316
303
311
326
313
324
331
330
330
325
346
326
331
344
356
359
339
365
363
351
354
360
354
366
369
369
388
377
359
355
381
392
418
395
384
375
391
404
423
412
414
413
403
427
424
421
428
440
437
438
441
468
450
453
454
457
438
442
449
434
460
450
446
488
482
485
489
470
461
469
494
1
1
493
473
1
1
1
1
1
1
1
1
1
482
1
504
507
528
1
520
527
540
546
548
540
545
562
569
1
1
1
1
1
1
594
561
604
586
610
618
607
586
575
584
603
647
677
664
692
673
1
1
1
711
705
704
705
717
746
712
697
720
757
681
679
701
737
737
752
757
759
745
775
766
799
770
749
800
783
823
825
837
846
851
846
854
871
869
779
